,PopulationSize,ChromosomeLength,ElitismFactor,Iteration,GeneticIterations
6425,12,12,12,5,30
6426,12,12,12,6,15
6427,12,12,12,7,38
6428,12,12,12,8,35
6429,12,12,12,9,50
6430,12,12,13,0,33
6431,12,12,13,1,4
6432,12,12,13,2,30
6433,12,12,13,3,4
6434,12,12,13,4,30
6435,12,12,13,5,28
6436,12,12,13,6,41
6437,12,12,13,7,33
6438,12,12,13,8,25
6439,12,12,13,9,25
6440,12,12,14,0,33
6441,12,12,14,1,45
6442,12,12,14,2,38
6443,12,12,14,3,21
6444,12,12,14,4,64
6445,12,12,14,5,16
6446,12,12,14,6,21
6447,12,12,14,7,19
6448,12,12,14,8,24
6449,12,12,14,9,36
6450,12,12,15,0,57
6451,12,12,15,1,50
6452,12,12,15,2,23
6453,12,12,15,3,47
6454,12,12,15,4,42
6455,12,12,15,5,37
6456,12,12,15,6,40
6457,12,12,15,7,48
6458,12,12,15,8,50
6459,12,12,15,9,12
6460,12,12,16,0,37
6461,12,12,16,1,26
6462,12,12,16,2,14
6463,12,12,16,3,27
6464,12,12,16,4,7
6465,12,12,16,5,12
6466,12,12,16,6,23
6467,12,12,16,7,31
6468,12,12,16,8,7
6469,12,12,16,9,5
6470,12,12,17,0,47
6471,12,12,17,1,42
6472,12,12,17,2,30
6473,12,12,17,3,15
6474,12,12,17,4,28
6475,12,12,17,5,29
6476,12,12,17,6,34
6477,12,12,17,7,28
6478,12,12,17,8,31
6479,12,12,17,9,28
6480,12,12,18,0,15
6481,12,12,18,1,20
6482,12,12,18,2,14
6483,12,12,18,3,34
6484,12,12,18,4,18
6485,12,12,18,5,7
6486,12,12,18,6,17
6487,12,12,18,7,18
6488,12,12,18,8,16
6489,12,12,18,9,51
6490,12,12,19,0,24
6491,12,12,19,1,13
6492,12,12,19,2,19
6493,12,12,19,3,32
6494,12,12,19,4,30
6495,12,12,19,5,21
6496,12,12,19,6,28
6497,12,12,19,7,27
6498,12,12,19,8,10
6499,12,12,19,9,16
6500,12,13,10,0,6
6501,12,13,10,1,94
6502,12,13,10,2,14
6503,12,13,10,3,37
6504,12,13,10,4,54
6505,12,13,10,5,19
6506,12,13,10,6,37
6507,12,13,10,7,50
6508,12,13,10,8,39
6509,12,13,10,9,74
6510,12,13,11,0,20
6511,12,13,11,1,36
6512,12,13,11,2,26
6513,12,13,11,3,75
6514,12,13,11,4,52
6515,12,13,11,5,64
6516,12,13,11,6,24
6517,12,13,11,7,36
6518,12,13,11,8,105
6519,12,13,11,9,50
6520,12,13,12,0,50
6521,12,13,12,1,38
6522,12,13,12,2,24
6523,12,13,12,3,99
6524,12,13,12,4,43
6525,12,13,12,5,53
6526,12,13,12,6,117
6527,12,13,12,7,127
6528,12,13,12,8,41
6529,12,13,12,9,63
6530,12,13,13,0,47
6531,12,13,13,1,28
6532,12,13,13,2,42
6533,12,13,13,3,36
6534,12,13,13,4,89
6535,12,13,13,5,34
6536,12,13,13,6,30
6537,12,13,13,7,33
6538,12,13,13,8,63
6539,12,13,13,9,19
6540,12,13,14,0,20
6541,12,13,14,1,19
6542,12,13,14,2,63
6543,12,13,14,3,11
6544,12,13,14,4,70
6545,12,13,14,5,70
6546,12,13,14,6,50
6547,12,13,14,7,33
6548,12,13,14,8,46
6549,12,13,14,9,44
6550,12,13,15,0,28
6551,12,13,15,1,32
6552,12,13,15,2,58
6553,12,13,15,3,50
6554,12,13,15,4,82
6555,12,13,15,5,54
6556,12,13,15,6,105
6557,12,13,15,7,31
6558,12,13,15,8,47
6559,12,13,15,9,41
6560,12,13,16,0,24
6561,12,13,16,1,24
6562,12,13,16,2,26
6563,12,13,16,3,30
6564,12,13,16,4,65
6565,12,13,16,5,36
6566,12,13,16,6,36
6567,12,13,16,7,167
6568,12,13,16,8,30
6569,12,13,16,9,104
6570,12,13,17,0,17
6571,12,13,17,1,19
6572,12,13,17,2,30
6573,12,13,17,3,28
6574,12,13,17,4,9
6575,12,13,17,5,44
6576,12,13,17,6,19
6577,12,13,17,7,15
6578,12,13,17,8,23
6579,12,13,17,9,36
6580,12,13,18,0,25
6581,12,13,18,1,26
6582,12,13,18,2,30
6583,12,13,18,3,21
6584,12,13,18,4,33
6585,12,13,18,5,29
6586,12,13,18,6,19
6587,12,13,18,7,36
6588,12,13,18,8,69
6589,12,13,18,9,13
6590,12,13,19,0,26
6591,12,13,19,1,12
6592,12,13,19,2,20
6593,12,13,19,3,58
6594,12,13,19,4,5
6595,12,13,19,5,21
6596,12,13,19,6,19
6597,12,13,19,7,19
6598,12,13,19,8,51
6599,12,13,19,9,56
6600,13,8,10,0,23
6601,13,8,10,1,10
6602,13,8,10,2,9
6603,13,8,10,3,10
6604,13,8,10,4,10
6605,13,8,10,5,8
6606,13,8,10,6,3
6607,13,8,10,7,14
6608,13,8,10,8,11
6609,13,8,10,9,13
6610,13,8,11,0,4
6611,13,8,11,1,10
6612,13,8,11,2,12
6613,13,8,11,3,15
6614,13,8,11,4,8
6615,13,8,11,5,10
6616,13,8,11,6,22
6617,13,8,11,7,13
6618,13,8,11,8,12
6619,13,8,11,9,10
6620,13,8,12,0,7
6621,13,8,12,1,40
6622,13,8,12,2,11
6623,13,8,12,3,24
6624,13,8,12,4,1
6625,13,8,12,5,13
6626,13,8,12,6,8
6627,13,8,12,7,4
6628,13,8,12,8,15
6629,13,8,12,9,15
6630,13,8,13,0,10
6631,13,8,13,1,2
6632,13,8,13,2,7
6633,13,8,13,3,14
6634,13,8,13,4,3
6635,13,8,13,5,20
6636,13,8,13,6,8
6637,13,8,13,7,8
6638,13,8,13,8,29
6639,13,8,13,9,18
6640,13,8,14,0,16
6641,13,8,14,1,16
6642,13,8,14,2,14
6643,13,8,14,3,27
6644,13,8,14,4,12
6645,13,8,14,5,20
6646,13,8,14,6,26
6647,13,8,14,7,10
6648,13,8,14,8,6
6649,13,8,14,9,29
6650,13,8,15,0,2
6651,13,8,15,1,12
6652,13,8,15,2,22
6653,13,8,15,3,27
6654,13,8,15,4,13
6655,13,8,15,5,23
6656,13,8,15,6,35
6657,13,8,15,7,26
6658,13,8,15,8,12
6659,13,8,15,9,5
6660,13,8,16,0,9
6661,13,8,16,1,8
6662,13,8,16,2,21
6663,13,8,16,3,37
6664,13,8,16,4,1
6665,13,8,16,5,22
6666,13,8,16,6,11
6667,13,8,16,7,21
6668,13,8,16,8,10
6669,13,8,16,9,12
6670,13,8,17,0,15
6671,13,8,17,1,9
6672,13,8,17,2,6
6673,13,8,17,3,16
6674,13,8,17,4,3
6675,13,8,17,5,14
6676,13,8,17,6,1
6677,13,8,17,7,4
6678,13,8,17,8,15
6679,13,8,17,9,6
6680,13,8,18,0,2
6681,13,8,18,1,9
6682,13,8,18,2,14
6683,13,8,18,3,8
6684,13,8,18,4,19
6685,13,8,18,5,5
6686,13,8,18,6,7
6687,13,8,18,7,3
6688,13,8,18,8,2
6689,13,8,18,9,18
6690,13,8,19,0,21
6691,13,8,19,1,11
6692,13,8,19,2,6
6693,13,8,19,3,8
6694,13,8,19,4,10
6695,13,8,19,5,4
6696,13,8,19,6,10
6697,13,8,19,7,6
6698,13,8,19,8,11
6699,13,8,19,9,7
6700,13,9,10,0,19
6701,13,9,10,1,26
6702,13,9,10,2,6
6703,13,9,10,3,19
6704,13,9,10,4,23
6705,13,9,10,5,18
6706,13,9,10,6,31
6707,13,9,10,7,4
6708,13,9,10,8,13
6709,13,9,10,9,41
6710,13,9,11,0,40
6711,13,9,11,1,17
6712,13,9,11,2,8
6713,13,9,11,3,11
6714,13,9,11,4,20
6715,13,9,11,5,30
6716,13,9,11,6,6
6717,13,9,11,7,11
6718,13,9,11,8,8
6719,13,9,11,9,29
6720,13,9,12,0,13
6721,13,9,12,1,40
6722,13,9,12,2,15
6723,13,9,12,3,10
6724,13,9,12,4,15
6725,13,9,12,5,51
6726,13,9,12,6,21
6727,13,9,12,7,18
6728,13,9,12,8,11
6729,13,9,12,9,31
6730,13,9,13,0,21
6731,13,9,13,1,21
6732,13,9,13,2,4
6733,13,9,13,3,23
6734,13,9,13,4,9
6735,13,9,13,5,17
6736,13,9,13,6,2
6737,13,9,13,7,2
6738,13,9,13,8,27
6739,13,9,13,9,7
6740,13,9,14,0,25
6741,13,9,14,1,12
6742,13,9,14,2,21
6743,13,9,14,3,15
6744,13,9,14,4,15
6745,13,9,14,5,9
6746,13,9,14,6,24
6747,13,9,14,7,16
6748,13,9,14,8,21
6749,13,9,14,9,5
6750,13,9,15,0,28
6751,13,9,15,1,53
6752,13,9,15,2,76
6753,13,9,15,3,60
6754,13,9,15,4,63
6755,13,9,15,5,4
6756,13,9,15,6,67
6757,13,9,15,7,17
6758,13,9,15,8,23
6759,13,9,15,9,8
6760,13,9,16,0,16
6761,13,9,16,1,10
6762,13,9,16,2,13
6763,13,9,16,3,17
6764,13,9,16,4,21
6765,13,9,16,5,5
6766,13,9,16,6,15
6767,13,9,16,7,22
6768,13,9,16,8,11
6769,13,9,16,9,7
6770,13,9,17,0,12
6771,13,9,17,1,20
6772,13,9,17,2,27
6773,13,9,17,3,38
6774,13,9,17,4,13
6775,13,9,17,5,14
6776,13,9,17,6,11
6777,13,9,17,7,14
6778,13,9,17,8,4
6779,13,9,17,9,1
6780,13,9,18,0,10
6781,13,9,18,1,13
6782,13,9,18,2,15
6783,13,9,18,3,14
6784,13,9,18,4,8
6785,13,9,18,5,13
6786,13,9,18,6,14
6787,13,9,18,7,10
6788,13,9,18,8,12
6789,13,9,18,9,17
6790,13,9,19,0,1
6791,13,9,19,1,44
6792,13,9,19,2,7
6793,13,9,19,3,7
6794,13,9,19,4,4
6795,13,9,19,5,17
6796,13,9,19,6,9
6797,13,9,19,7,8
6798,13,9,19,8,28
6799,13,9,19,9,6
6800,13,10,10,0,11
6801,13,10,10,1,13
6802,13,10,10,2,38
6803,13,10,10,3,17
6804,13,10,10,4,9
6805,13,10,10,5,89
6806,13,10,10,6,30
6807,13,10,10,7,61
6808,13,10,10,8,30
6809,13,10,10,9,12
6810,13,10,11,0,15
6811,13,10,11,1,31
6812,13,10,11,2,2
6813,13,10,11,3,6
6814,13,10,11,4,31
6815,13,10,11,5,31
6816,13,10,11,6,18
6817,13,10,11,7,4
6818,13,10,11,8,29
6819,13,10,11,9,25
6820,13,10,12,0,10
6821,13,10,12,1,22
6822,13,10,12,2,35
6823,13,10,12,3,11
6824,13,10,12,4,15
6825,13,10,12,5,12
6826,13,10,12,6,12
6827,13,10,12,7,49
6828,13,10,12,8,72
6829,13,10,12,9,19
6830,13,10,13,0,4
6831,13,10,13,1,28
6832,13,10,13,2,8
6833,13,10,13,3,44
6834,13,10,13,4,19
6835,13,10,13,5,26
6836,13,10,13,6,18
6837,13,10,13,7,22
6838,13,10,13,8,23
6839,13,10,13,9,3
6840,13,10,14,0,22
6841,13,10,14,1,10
6842,13,10,14,2,45
6843,13,10,14,3,15
6844,13,10,14,4,19
6845,13,10,14,5,43
6846,13,10,14,6,35
6847,13,10,14,7,29
6848,13,10,14,8,18
6849,13,10,14,9,30
6850,13,10,15,0,16
6851,13,10,15,1,16
6852,13,10,15,2,27
6853,13,10,15,3,26
6854,13,10,15,4,20
6855,13,10,15,5,41
6856,13,10,15,6,14
6857,13,10,15,7,20
6858,13,10,15,8,17
6859,13,10,15,9,7
6860,13,10,16,0,20
6861,13,10,16,1,21
6862,13,10,16,2,6
6863,13,10,16,3,25
6864,13,10,16,4,9
6865,13,10,16,5,15
6866,13,10,16,6,30
6867,13,10,16,7,16
6868,13,10,16,8,17
6869,13,10,16,9,34
6870,13,10,17,0,23
6871,13,10,17,1,7
6872,13,10,17,2,27
6873,13,10,17,3,10
6874,13,10,17,4,18
6875,13,10,17,5,8
6876,13,10,17,6,13
6877,13,10,17,7,10
6878,13,10,17,8,13
6879,13,10,17,9,19
6880,13,10,18,0,17
6881,13,10,18,1,15
6882,13,10,18,2,34
6883,13,10,18,3,10
6884,13,10,18,4,12
6885,13,10,18,5,13
6886,13,10,18,6,37
6887,13,10,18,7,26
6888,13,10,18,8,4
6889,13,10,18,9,13
6890,13,10,19,0,23
6891,13,10,19,1,14
6892,13,10,19,2,40
6893,13,10,19,3,12
6894,13,10,19,4,17
6895,13,10,19,5,20
6896,13,10,19,6,25
6897,13,10,19,7,23
6898,13,10,19,8,28
6899,13,10,19,9,34
6900,13,11,10,0,52
6901,13,11,10,1,15
6902,13,11,10,2,30
6903,13,11,10,3,30
6904,13,11,10,4,45
6905,13,11,10,5,46
6906,13,11,10,6,26
6907,13,11,10,7,66
6908,13,11,10,8,19
6909,13,11,10,9,16
6910,13,11,11,0,25
6911,13,11,11,1,57
6912,13,11,11,2,43
6913,13,11,11,3,34
6914,13,11,11,4,70
6915,13,11,11,5,50
6916,13,11,11,6,19
6917,13,11,11,7,9
6918,13,11,11,8,16
6919,13,11,11,9,41
6920,13,11,12,0,19
6921,13,11,12,1,39
6922,13,11,12,2,35
6923,13,11,12,3,37
6924,13,11,12,4,17
6925,13,11,12,5,17
6926,13,11,12,6,23
6927,13,11,12,7,51
6928,13,11,12,8,48
6929,13,11,12,9,23
6930,13,11,13,0,45
6931,13,11,13,1,16
6932,13,11,13,2,23
6933,13,11,13,3,16
6934,13,11,13,4,43
6935,13,11,13,5,16
6936,13,11,13,6,16
6937,13,11,13,7,52
6938,13,11,13,8,9
6939,13,11,13,9,27
6940,13,11,14,0,17
6941,13,11,14,1,20
6942,13,11,14,2,27
6943,13,11,14,3,52
6944,13,11,14,4,40
6945,13,11,14,5,22
6946,13,11,14,6,39
6947,13,11,14,7,22
6948,13,11,14,8,8
6949,13,11,14,9,19
6950,13,11,15,0,55
6951,13,11,15,1,7
6952,13,11,15,2,12
6953,13,11,15,3,22
6954,13,11,15,4,14
6955,13,11,15,5,14
6956,13,11,15,6,9
6957,13,11,15,7,31
6958,13,11,15,8,32
6959,13,11,15,9,13
6960,13,11,16,0,5
6961,13,11,16,1,14
6962,13,11,16,2,1
6963,13,11,16,3,16
6964,13,11,16,4,32
6965,13,11,16,5,13
6966,13,11,16,6,5
6967,13,11,16,7,38
6968,13,11,16,8,35
6969,13,11,16,9,26
6970,13,11,17,0,9
6971,13,11,17,1,18
6972,13,11,17,2,32
6973,13,11,17,3,15
6974,13,11,17,4,26
6975,13,11,17,5,24
6976,13,11,17,6,37
6977,13,11,17,7,17
6978,13,11,17,8,13
6979,13,11,17,9,8
6980,13,11,18,0,28
6981,13,11,18,1,26
6982,13,11,18,2,12
6983,13,11,18,3,18
6984,13,11,18,4,67
6985,13,11,18,5,18
6986,13,11,18,6,10
6987,13,11,18,7,17
6988,13,11,18,8,10
6989,13,11,18,9,20
6990,13,11,19,0,14
6991,13,11,19,1,24
6992,13,11,19,2,36
6993,13,11,19,3,18
6994,13,11,19,4,37
6995,13,11,19,5,10
6996,13,11,19,6,22
6997,13,11,19,7,5
6998,13,11,19,8,6
6999,13,11,19,9,19
7000,13,12,10,0,47
7001,13,12,10,1,22
7002,13,12,10,2,47
7003,13,12,10,3,25
7004,13,12,10,4,7
7005,13,12,10,5,61
7006,13,12,10,6,13
7007,13,12,10,7,13
7008,13,12,10,8,11
7009,13,12,10,9,17
7010,13,12,11,0,14
7011,13,12,11,1,27
7012,13,12,11,2,50
7013,13,12,11,3,33
7014,13,12,11,4,18
7015,13,12,11,5,16
7016,13,12,11,6,33
7017,13,12,11,7,38
7018,13,12,11,8,35
7019,13,12,11,9,8
7020,13,12,12,0,49
7021,13,12,12,1,4
7022,13,12,12,2,47
7023,13,12,12,3,24
7024,13,12,12,4,23
7025,13,12,12,5,19
7026,13,12,12,6,14
7027,13,12,12,7,94
7028,13,12,12,8,21
7029,13,12,12,9,7
7030,13,12,13,0,30
7031,13,12,13,1,17
7032,13,12,13,2,44
7033,13,12,13,3,15
7034,13,12,13,4,14
7035,13,12,13,5,36
7036,13,12,13,6,29
7037,13,12,13,7,18
7038,13,12,13,8,42
7039,13,12,13,9,10
7040,13,12,14,0,17
7041,13,12,14,1,31
7042,13,12,14,2,44
7043,13,12,14,3,66
7044,13,12,14,4,26
7045,13,12,14,5,30
7046,13,12,14,6,42
7047,13,12,14,7,116
7048,13,12,14,8,16
7049,13,12,14,9,16
7050,13,12,15,0,57
7051,13,12,15,1,40
7052,13,12,15,2,33
7053,13,12,15,3,80
7054,13,12,15,4,40
7055,13,12,15,5,20
7056,13,12,15,6,41
7057,13,12,15,7,14
7058,13,12,15,8,85
7059,13,12,15,9,70
7060,13,12,16,0,56
7061,13,12,16,1,6
7062,13,12,16,2,36
7063,13,12,16,3,5
7064,13,12,16,4,31
7065,13,12,16,5,31
7066,13,12,16,6,21
7067,13,12,16,7,29
7068,13,12,16,8,20
7069,13,12,16,9,23
7070,13,12,17,0,14
7071,13,12,17,1,43
7072,13,12,17,2,30
7073,13,12,17,3,4
7074,13,12,17,4,9
7075,13,12,17,5,64
7076,13,12,17,6,19
7077,13,12,17,7,30
7078,13,12,17,8,11
7079,13,12,17,9,25
7080,13,12,18,0,58
7081,13,12,18,1,20
7082,13,12,18,2,18
7083,13,12,18,3,25
7084,13,12,18,4,32
7085,13,12,18,5,21
7086,13,12,18,6,19
7087,13,12,18,7,45
7088,13,12,18,8,11
7089,13,12,18,9,29
7090,13,12,19,0,29
7091,13,12,19,1,6
7092,13,12,19,2,31
7093,13,12,19,3,26
7094,13,12,19,4,10
7095,13,12,19,5,17
7096,13,12,19,6,24
7097,13,12,19,7,9
7098,13,12,19,8,35
7099,13,12,19,9,18
7100,13,13,10,0,36
7101,13,13,10,1,47
7102,13,13,10,2,58
7103,13,13,10,3,58
7104,13,13,10,4,44
7105,13,13,10,5,51
7106,13,13,10,6,23
7107,13,13,10,7,43
7108,13,13,10,8,73
7109,13,13,10,9,30
7110,13,13,11,0,13
7111,13,13,11,1,41
7112,13,13,11,2,16
7113,13,13,11,3,19
7114,13,13,11,4,64
7115,13,13,11,5,36
7116,13,13,11,6,10
7117,13,13,11,7,22
7118,13,13,11,8,39
7119,13,13,11,9,9
7120,13,13,12,0,45
7121,13,13,12,1,10
7122,13,13,12,2,19
7123,13,13,12,3,16
7124,13,13,12,4,10
7125,13,13,12,5,81
7126,13,13,12,6,18
7127,13,13,12,7,4
7128,13,13,12,8,48
7129,13,13,12,9,29
7130,13,13,13,0,33
7131,13,13,13,1,14
7132,13,13,13,2,37
7133,13,13,13,3,43
7134,13,13,13,4,31
7135,13,13,13,5,50
7136,13,13,13,6,11
7137,13,13,13,7,47
7138,13,13,13,8,74
7139,13,13,13,9,68
7140,13,13,14,0,91
7141,13,13,14,1,107
7142,13,13,14,2,13
7143,13,13,14,3,34
7144,13,13,14,4,17
7145,13,13,14,5,30
7146,13,13,14,6,37
7147,13,13,14,7,25
7148,13,13,14,8,40
7149,13,13,14,9,46
7150,13,13,15,0,18
7151,13,13,15,1,24
7152,13,13,15,2,135
7153,13,13,15,3,38
7154,13,13,15,4,45
7155,13,13,15,5,14
7156,13,13,15,6,48
7157,13,13,15,7,31
7158,13,13,15,8,33
7159,13,13,15,9,40
7160,13,13,16,0,69
7161,13,13,16,1,19
7162,13,13,16,2,17
7163,13,13,16,3,22
7164,13,13,16,4,68
7165,13,13,16,5,48
7166,13,13,16,6,20
7167,13,13,16,7,14
7168,13,13,16,8,21
7169,13,13,16,9,10
7170,13,13,17,0,16
7171,13,13,17,1,20
7172,13,13,17,2,43
7173,13,13,17,3,44
7174,13,13,17,4,24
7175,13,13,17,5,23
7176,13,13,17,6,53
7177,13,13,17,7,64
7178,13,13,17,8,51
7179,13,13,17,9,36
7180,13,13,18,0,11
7181,13,13,18,1,13
7182,13,13,18,2,30
7183,13,13,18,3,41
7184,13,13,18,4,12
7185,13,13,18,5,23
7186,13,13,18,6,8
7187,13,13,18,7,25
7188,13,13,18,8,59
7189,13,13,18,9,27
7190,13,13,19,0,37
7191,13,13,19,1,51
7192,13,13,19,2,47
7193,13,13,19,3,10
7194,13,13,19,4,12
7195,13,13,19,5,77
7196,13,13,19,6,15
7197,13,13,19,7,32
7198,13,13,19,8,25
7199,13,13,19,9,21
7200,14,8,10,0,5
7201,14,8,10,1,15
7202,14,8,10,2,55
7203,14,8,10,3,9
7204,14,8,10,4,11
7205,14,8,10,5,8
7206,14,8,10,6,5
7207,14,8,10,7,15
7208,14,8,10,8,10
7209,14,8,10,9,11
7210,14,8,11,0,22
7211,14,8,11,1,5
7212,14,8,11,2,17
7213,14,8,11,3,9
7214,14,8,11,4,9
7215,14,8,11,5,7
7216,14,8,11,6,15
7217,14,8,11,7,2
7218,14,8,11,8,4
7219,14,8,11,9,23
7220,14,8,12,0,12
7221,14,8,12,1,8
7222,14,8,12,2,47
7223,14,8,12,3,17
7224,14,8,12,4,49
7225,14,8,12,5,17
7226,14,8,12,6,9
7227,14,8,12,7,16
7228,14,8,12,8,17
7229,14,8,12,9,6
7230,14,8,13,0,25
7231,14,8,13,1,6
7232,14,8,13,2,10
7233,14,8,13,3,8
7234,14,8,13,4,42
7235,14,8,13,5,2
7236,14,8,13,6,12
7237,14,8,13,7,12
7238,14,8,13,8,4
7239,14,8,13,9,10
7240,14,8,14,0,10
7241,14,8,14,1,13
7242,14,8,14,2,9
7243,14,8,14,3,5
7244,14,8,14,4,5
7245,14,8,14,5,17
7246,14,8,14,6,7
7247,14,8,14,7,3
7248,14,8,14,8,9
7249,14,8,14,9,11
7250,14,8,15,0,19
7251,14,8,15,1,7
7252,14,8,15,2,2
7253,14,8,15,3,3
7254,14,8,15,4,19
7255,14,8,15,5,3
7256,14,8,15,6,13
7257,14,8,15,7,9
7258,14,8,15,8,3
7259,14,8,15,9,10
7260,14,8,16,0,24
7261,14,8,16,1,6
7262,14,8,16,2,9
7263,14,8,16,3,10
7264,14,8,16,4,17
7265,14,8,16,5,8
7266,14,8,16,6,7
7267,14,8,16,7,5
7268,14,8,16,8,1
7269,14,8,16,9,15
7270,14,8,17,0,9
7271,14,8,17,1,5
7272,14,8,17,2,5
7273,14,8,17,3,1
7274,14,8,17,4,10
7275,14,8,17,5,7
7276,14,8,17,6,20
7277,14,8,17,7,8
7278,14,8,17,8,4
7279,14,8,17,9,19
7280,14,8,18,0,13
7281,14,8,18,1,16
7282,14,8,18,2,6
7283,14,8,18,3,11
7284,14,8,18,4,2
7285,14,8,18,5,15
7286,14,8,18,6,2
7287,14,8,18,7,10
7288,14,8,18,8,7
7289,14,8,18,9,4
7290,14,8,19,0,7
7291,14,8,19,1,14
7292,14,8,19,2,3
7293,14,8,19,3,4
7294,14,8,19,4,8
7295,14,8,19,5,11
7296,14,8,19,6,2
7297,14,8,19,7,7
7298,14,8,19,8,7
7299,14,8,19,9,4
7300,14,9,10,0,11
7301,14,9,10,1,11
7302,14,9,10,2,39
7303,14,9,10,3,17
7304,14,9,10,4,1
7305,14,9,10,5,22
7306,14,9,10,6,16
7307,14,9,10,7,7
7308,14,9,10,8,31
7309,14,9,10,9,60
7310,14,9,11,0,14
7311,14,9,11,1,26
7312,14,9,11,2,50
7313,14,9,11,3,7
7314,14,9,11,4,2
7315,14,9,11,5,16
7316,14,9,11,6,7
7317,14,9,11,7,19
7318,14,9,11,8,7
7319,14,9,11,9,39
7320,14,9,12,0,2
7321,14,9,12,1,26
7322,14,9,12,2,21
7323,14,9,12,3,19
7324,14,9,12,4,14
7325,14,9,12,5,10
7326,14,9,12,6,1
7327,14,9,12,7,17
7328,14,9,12,8,38
7329,14,9,12,9,9
7330,14,9,13,0,50
7331,14,9,13,1,22
7332,14,9,13,2,28
7333,14,9,13,3,27
7334,14,9,13,4,9
7335,14,9,13,5,8
7336,14,9,13,6,17
7337,14,9,13,7,17
7338,14,9,13,8,15
7339,14,9,13,9,27
7340,14,9,14,0,7
7341,14,9,14,1,19
7342,14,9,14,2,17
7343,14,9,14,3,6
7344,14,9,14,4,41
7345,14,9,14,5,17
7346,14,9,14,6,25
7347,14,9,14,7,1
7348,14,9,14,8,23
7349,14,9,14,9,11
7350,14,9,15,0,15
7351,14,9,15,1,11
7352,14,9,15,2,13
7353,14,9,15,3,11
7354,14,9,15,4,21
7355,14,9,15,5,16
7356,14,9,15,6,8
7357,14,9,15,7,23
7358,14,9,15,8,9
7359,14,9,15,9,5
7360,14,9,16,0,8
7361,14,9,16,1,16
7362,14,9,16,2,14
7363,14,9,16,3,24
7364,14,9,16,4,13
7365,14,9,16,5,24
7366,14,9,16,6,9
7367,14,9,16,7,10
7368,14,9,16,8,12
7369,14,9,16,9,13
7370,14,9,17,0,8
7371,14,9,17,1,5
7372,14,9,17,2,15
7373,14,9,17,3,20
7374,14,9,17,4,15
7375,14,9,17,5,16
7376,14,9,17,6,7
7377,14,9,17,7,17
7378,14,9,17,8,19
7379,14,9,17,9,8
7380,14,9,18,0,23
7381,14,9,18,1,19
7382,14,9,18,2,16
7383,14,9,18,3,23
7384,14,9,18,4,1
7385,14,9,18,5,23
7386,14,9,18,6,10
7387,14,9,18,7,5
7388,14,9,18,8,24
7389,14,9,18,9,14
7390,14,9,19,0,14
7391,14,9,19,1,13
7392,14,9,19,2,7
7393,14,9,19,3,25
7394,14,9,19,4,6
7395,14,9,19,5,5
7396,14,9,19,6,8
7397,14,9,19,7,10
7398,14,9,19,8,20
7399,14,9,19,9,10
7400,14,10,10,0,60
7401,14,10,10,1,16
7402,14,10,10,2,12
7403,14,10,10,3,35
7404,14,10,10,4,20
7405,14,10,10,5,31
7406,14,10,10,6,36
7407,14,10,10,7,9
7408,14,10,10,8,32
7409,14,10,10,9,41
7410,14,10,11,0,4
7411,14,10,11,1,36
7412,14,10,11,2,15
7413,14,10,11,3,22
7414,14,10,11,4,5
7415,14,10,11,5,3
7416,14,10,11,6,9
7417,14,10,11,7,15
7418,14,10,11,8,29
7419,14,10,11,9,34
7420,14,10,12,0,17
7421,14,10,12,1,28
7422,14,10,12,2,26
7423,14,10,12,3,9
7424,14,10,12,4,35
7425,14,10,12,5,44
7426,14,10,12,6,26
7427,14,10,12,7,37
7428,14,10,12,8,31
7429,14,10,12,9,9
7430,14,10,13,0,16
7431,14,10,13,1,35
7432,14,10,13,2,16
7433,14,10,13,3,15
7434,14,10,13,4,33
7435,14,10,13,5,27
7436,14,10,13,6,5
7437,14,10,13,7,15
7438,14,10,13,8,18
7439,14,10,13,9,25
7440,14,10,14,0,41
7441,14,10,14,1,7
7442,14,10,14,2,56
7443,14,10,14,3,4
7444,14,10,14,4,11
7445,14,10,14,5,20
7446,14,10,14,6,15
7447,14,10,14,7,11
7448,14,10,14,8,22
7449,14,10,14,9,17
7450,14,10,15,0,22
7451,14,10,15,1,13
7452,14,10,15,2,4
7453,14,10,15,3,17
7454,14,10,15,4,18
7455,14,10,15,5,22
7456,14,10,15,6,39
7457,14,10,15,7,61
7458,14,10,15,8,11
7459,14,10,15,9,11
7460,14,10,16,0,9
7461,14,10,16,1,10
7462,14,10,16,2,6
7463,14,10,16,3,38
7464,14,10,16,4,15
7465,14,10,16,5,15
7466,14,10,16,6,2
7467,14,10,16,7,2
7468,14,10,16,8,12
7469,14,10,16,9,17
7470,14,10,17,0,4
7471,14,10,17,1,18
7472,14,10,17,2,3
7473,14,10,17,3,20
7474,14,10,17,4,20
7475,14,10,17,5,23
7476,14,10,17,6,33
7477,14,10,17,7,2
7478,14,10,17,8,11
7479,14,10,17,9,3
7480,14,10,18,0,10
7481,14,10,18,1,10
7482,14,10,18,2,26
7483,14,10,18,3,12
7484,14,10,18,4,9
7485,14,10,18,5,11
7486,14,10,18,6,11
7487,14,10,18,7,4
7488,14,10,18,8,30
7489,14,10,18,9,14
7490,14,10,19,0,17
7491,14,10,19,1,13
7492,14,10,19,2,25
7493,14,10,19,3,15
7494,14,10,19,4,29
7495,14,10,19,5,22
7496,14,10,19,6,21
7497,14,10,19,7,25
7498,14,10,19,8,7
